Neuroticism (N-Score),Extroversion (E-Score),Openness (O-Score),Agreeableness (A-Score),Conscientiousness (C-Score),Impulsiveness (BIS-11),Sensation (SS),Alcohol,Amphetamines,Amyl nitrites,Benzos,Caffeine,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal Highs,LSD,Methamphetamine,Magic Mushrooms,Nicotine,Semer,Inhalants/Volatiles,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_F,Gender_M,Country_Australia,Country_Canada,Country_Ireland,Country_New Zealand,Country_Other,Country_UK,Country_USA,Ethnicity_Black-Asian,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Other,Ethnicity_White,Ethnicity_White-Asian,Ethnicity_White-Black,Education_level,Alcohol_Frequent,Amphetamines_Frequent,Amyl_Frequent,Benzos_Frequent,Caffeine_Frequent,Chocolate_Frequent,Cocaine_Frequent,Crack_Frequent,Ecstasy_Frequent,Heroin_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent
0.812923754,0.544337877,0.815451193,0.735632184,0.735476942,0.222222222,0.6,0.666666667,0,0,0.666666667,1,1,0.166666667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.608840576,0.853537175,0.681233878,0.862068966,0.876555906,0.444444444,0.4,1,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.625847507,0.690800703,0.714788207,0.747126437,0.823651295,0.444444444,0.5,1,0,0,0,0.666666667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.625847507,0.739621644,0.798674028,0.75862069,0.823651295,0.555555556,0.7,1,0.5,0,0.5,1,0.666666667,0.5,0.5,0.5,0.166666667,0.333333333,1,0.333333333,0.5,0.333333333,1,0,0.166666667,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.88095148,0.462969641,0.731565371,0.770114943,0.365144661,0.777777778,0.9,0.833333333,0.333333333,0.5,0.5,0.833333333,1,0.5,0.833333333,0.333333333,1,0.333333333,0.5,0.666666667,0.333333333,0.333333333,1,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.506798987,1,0.966445671,0.75862069,0.841286165,0.888888889,0.9,0.833333333,0.5,0,0.666666667,1,1,0.5,0,0.333333333,0.833333333,0,0.5,0.333333333,0.5,0.333333333,0.833333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.727889096,0.52806423,0.64767955,0.781609195,0.66493746,0.222222222,0.7,1,0,0,0,0,0.666666667,0.666666667,1,0,0.666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.54081285,0.641979761,0.899337014,0.816091954,0.523858495,0.555555556,0.7,0.5,0,0,0.333333333,0.666666667,1,0,0,0.166666667,0,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0,0.166666667,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.642854439,0.755895291,0.547016564,0.724137931,0.612032848,0.666666667,0.7,0.833333333,0.5,0.5,0.5,1,0.833333333,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.829930685,0.544337877,0.630902385,0.609195402,0.841286165,0.111111111,0.5,0.833333333,1,0,0.5,1,0.666666667,1,0.666666667,0.333333333,0,0.5,0.5,0.5,0.5,0.5,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.744896028,0.804716233,0.932891343,0.896551724,0.770746683,0.666666667,0.9,0.833333333,0,0,0,0.833333333,0.833333333,0.333333333,0,0,0,0.333333333,0.833333333,0,0,0,0.833333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.744896028,0.674527055,0.815451193,0.793103448,0.753111812,0.444444444,0.5,1,0,0,0.333333333,1,0.833333333,0.166666667,0.166666667,0,0,0,0,0.666666667,0,0.833333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0.727889096,0.479243288,0.865782686,0.770114943,0.453319013,0.333333333,0.7,0.833333333,0.5,0,0.333333333,0.666666667,1,0.5,0,0.666666667,0,0,0.5,0.5,0.5,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.795916822,0.576885172,0.731565371,0.827586207,0.68257233,0.333333333,0.4,0.666666667,0.5,0,0.5,1,0.666666667,0.333333333,0,0,0.5,0,0,0,0.333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.438771261,0.934905411,0.798674028,0.712643678,0.559128237,0.888888889,0.8,0.833333333,0.333333333,0.5,0.333333333,1,0.833333333,0.833333333,0,0.5,0,0,0.5,0,0,0.333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.319722741,0.576885172,0.781896864,0.804597701,0.647302589,0.444444444,0.7,0.5,0.5,0,1,1,1,0,0,0,0,0,1,0,0,0,0.666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.676868302,0.625706114,0.64767955,0.793103448,0.894190777,0.111111111,0,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.88095148,0.430422347,0.630902385,0.712643678,0.700207201,0.666666667,0.3,0.333333333,1,0,0.5,1,0.666666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0.5,0,0.166666667,0,0.166666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.506798987,0.755895291,0.899337014,0.862068966,0.753111812,0.444444444,0.6,0.5,0,0,0.5,1,0.833333333,0.5,0,0.333333333,0,0,0.333333333,0.5,0.5,0.5,1,0,0.333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.778909891,0.576885172,0.916114179,0.793103448,0.559128237,0.666666667,0.7,0.833333333,0.5,0.333333333,0.666666667,1,0.833333333,0.333333333,0,0.5,0.5,0,1,0.5,0,0.666666667,0.833333333,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
0.574826713,0.723347997,0.832228357,0.873563218,0.735476942,0.777777778,0.8,0.666666667,0.666666667,0,0.5,1,1,0.5,0,0.5,0,0.5,0.666666667,0.666666667,0,0.666666667,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1
0.353736604,0.755895291,0.832228357,0.804597701,0.806016424,0.666666667,0.7,1,0,0,0,1,0.666666667,0,0,0.666666667,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.676868302,0.70707435,0.731565371,0.735632184,0.788381554,0.666666667,0.7,0.666666667,1,0,1,1,0.833333333,0,0,0.5,0,0.833333333,0.666666667,0.5,0,0.333333333,0.833333333,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0.387750467,0.641979761,0.865782686,0.770114943,0.541493366,0.666666667,0.7,0.666666667,0.333333333,0,0,0.833333333,1,0,0,0.666666667,0,0,0.5,1,0,0.666666667,0.666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0.523805918,0.495516936,0.815451193,0.724137931,0.753111812,0.333333333,0.5,0.666666667,0.666666667,0,1,0.833333333,1,0.333333333,0.333333333,0.5,0.666666667,0.833333333,1,0.333333333,0.5,0.333333333,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.693875233,0.788442586,0.932891343,0.804597701,0.876555906,0.555555556,0.6,0.833333333,0,0,0.666666667,1,0.833333333,0,0,0.666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.438771261,0.772168939,0.932891343,0.712643678,0.418049272,0.333333333,0.8,0.5,0,0,0.833333333,1,1,0,0,0,0,0.833333333,0,0.666666667,0,0.666666667,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.650891086,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0.744896028,0.560611525,0.832228357,0.862068966,0.576763107,0.666666667,0.4,1,1,0,0.833333333,0.833333333,0.833333333,0.666666667,0,0.666666667,0.666666667,0.833333333,1,0.833333333,0.833333333,0.666666667,0.666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
0.65986137,0.625706114,0.781896864,0.850574713,0.947095388,0.333333333,0.6,0.833333333,0,0,0,0.833333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.744896028,0.755895291,0.664456714,0.724137931,0.541493366,0.777777778,0.8,0.833333333,1,0.333333333,0.833333333,1,1,0.166666667,0,0.833333333,0,0.5,0.5,0,0.833333333,0,1,0,0.166666667,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.591833644,0.576885172,0.798674028,0.885057471,0.612032848,0.666666667,0.5,1,0.666666667,0,0.333333333,1,0.833333333,0,0,0,0,0,0,0.166666667,0,0.333333333,0.166666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.625847507,0.658253408,0.7651197,0.666666667,0.435684143,0.777777778,0.7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.642854439,0.479243288,0.815451193,0.83908046,0.541493366,0.111111111,0.3,0.5,0,0,0,0.833333333,0.833333333,0,0,0.5,0,0.5,0.833333333,0.5,0.666666667,0.5,0.333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.846937617,0.755895291,0.88255985,0.689655172,0.576763107,0.666666667,0.8,0.833333333,0.833333333,0,0.333333333,0.833333333,0.833333333,0,0,0.5,0.666666667,0,0.833333333,0.333333333,0.5,0,0.666666667,0,0.333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.676868302,0.853537175,0.88255985,0.83908046,0.700207201,0.555555556,0.9,0.833333333,0,0,0.666666667,1,1,0.666666667,0.5,0.666666667,0.5,0.666666667,0.5,0.666666667,0.833333333,0.666666667,1,0,0.833333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
0.965986137,0.70707435,0.781896864,0.712643678,0.523858495,0.888888889,1,0.666666667,0.5,0,0.5,1,0,0.5,0.166666667,0.333333333,0.5,0,0.5,0.333333333,1,0.333333333,1,0,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.506798987,0.641979761,0.580570893,0.862068966,0.66493746,0.111111111,0,1,0,0.333333333,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.812923754,0.70707435,0.832228357,0.781609195,0.559128237,0.111111111,0.5,0.666666667,0.5,0,0.5,1,0.833333333,0.5,0,0.5,0,0,0.5,0.666666667,0,0.5,0.833333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.795916822,0.70707435,0.731565371,0.83908046,0.629667719,0.555555556,0.8,0.833333333,0.5,0.5,0.5,1,0.666666667,0.666666667,1,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.506798987,0.625706114,0.7651197,0.793103448,0.717842071,0.111111111,0.2,1,0,0,0.333333333,1,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.438771261,0.869810822,0.798674028,0.862068966,0.594397978,0.444444444,0.9,0.5,0,0,0,0.5,0.666666667,0,0,0.666666667,0,0,0.333333333,0,0,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846937617,0.625706114,0.865782686,0.67816092,0.68257233,0.333333333,0.8,0.833333333,0.333333333,0.166666667,1,1,1,0.333333333,0.75,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,1,0.333333333,0.333333333,0,0.166666667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.710882165,0.723347997,0.714788207,0.908045977,0.841286165,0.111111111,0.4,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846937617,0.576885172,0.849005521,0.804597701,0.947095388,0.333333333,0.2,0.5,0.666666667,0,1,1,0.833333333,0.666666667,0,0.5,0,0,0.5,0.666666667,0,0.666666667,1,0,0.166666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.650891086,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0.506798987,0.739621644,0.932891343,0.793103448,0.770746683,0.666666667,0.9,0.833333333,0.833333333,0,0,1,1,0.5,0,0.833333333,0,0,0.5,0.833333333,0,0.5,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.42176433,0.772168939,0.64767955,0.770114943,0.806016424,0.222222222,0.2,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.438771261,0.739621644,0.88255985,0.931034483,0.876555906,0.333333333,0.9,1,0,0,0,0.666666667,1,0,0,0.5,0,0,0.5,0.666666667,0,0.833333333,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0.404757398,0.658253408,0.865782686,0.885057471,0.594397978,0.222222222,0.5,0.833333333,0.333333333,0,0.166666667,1,0.833333333,0.333333333,0,0,0,0,0.333333333,0,0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.489792055,0.723347997,0.815451193,0.862068966,0.753111812,0.777777778,1,0.833333333,0.5,0.333333333,0,1,1,0,0,0.5,0,0,0.5,0.5,0.5,0.333333333,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.370743535,0.82098988,0.916114179,0.75862069,0.894190777,0.333333333,0.9,0.833333333,0,0,0.5,1,0.833333333,0,0,0.666666667,0,0,0.333333333,0,0,0,0.833333333,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.557819781,0.641979761,0.731565371,0.804597701,0.806016424,0.111111111,0.2,0.833333333,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.591833644,0.576885172,0.88255985,0.75862069,0.700207201,0.444444444,0.6,1,0.833333333,0.333333333,1,1,1,0.333333333,0.5,0.666666667,0.333333333,0.666666667,0.5,0.333333333,0.333333333,1,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.693875233,0.723347997,0.932891343,0.75862069,0.647302589,0.333333333,0.4,0,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710882165,0.739621644,0.815451193,0.75862069,0.612032848,0.777777778,0.7,0.833333333,0.666666667,0.166666667,0.666666667,1,0.833333333,0.333333333,0,0.5,0,0.5,0.5,0.5,0,0.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
0.574826713,0.739621644,0.865782686,0.747126437,0.770746683,0.222222222,0.5,0.833333333,0.333333333,0,0.5,1,1,0.666666667,0,0.333333333,0,0.5,0.666666667,0.333333333,0.333333333,0.6,0.666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.744896028,0.723347997,0.698011043,0.804597701,0.717842071,0.777777778,0.7,0.833333333,0,0,0,1,0.833333333,0.5,0,0,0,0,0.5,0.5,0,0.6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.523805918,0.902358117,0.949668507,0.75862069,0.559128237,0.888888889,1,0.833333333,0.666666667,0,0.5,0.833333333,0.666666667,0.333333333,0.5,0.5,0.333333333,0,0.5,0.5,0.5,0.6,1,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.54081285,0.70707435,0.681233878,0.770114943,0.753111812,0.111111111,0.1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.829930685,0.723347997,0.748342536,0.804597701,0.788381554,0.222222222,0.3,0.5,0,0,0,1,0.833333333,0.5,0,0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.727889096,0.690800703,0.781896864,0.862068966,0.894190777,0.111111111,0.4,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.676868302,0.674527055,0.7651197,0.862068966,0.806016424,0.333333333,0.4,0.833333333,0,0,0,1,0.833333333,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.88095148,0.641979761,0.614125221,0.908045977,0.612032848,0.111111111,0.1,0.833333333,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.506798987,0.739621644,0.865782686,0.91954023,0.806016424,0.333333333,0.7,0.833333333,0.333333333,0.333333333,0.333333333,1,1,0.5,0,0.333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.472785124,0.804716233,0.7651197,0.896551724,0.947095388,0.666666667,0.7,0.5,0.333333333,0.333333333,0.333333333,0.833333333,0.333333333,0.333333333,0.5,0.333333333,0,0,0.333333333,0.333333333,0,0.4,0.333333333,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.744896028,0.593158819,0.698011043,0.770114943,0.700207201,0.222222222,0.4,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.778909891,0.788442586,0.64767955,0.75862069,0.717842071,0.111111111,0.2,0.833333333,0,0.333333333,0,1,1,0.333333333,0,0,0,0,0.333333333,0,0,0,0.833333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
